stop_id,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,position,direction,wheelchair_boarding
821532,126,,CANTERBURY ST + HAMMOND ST,,42.2513379928485,-71.8103132379828,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=25&id=126&showAllBusses=on,0,,America/New_York,,,0
821533,971,,SOUTHBRIDGE ST + LAFAYETTE ST,,42.25248,-71.80782,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=29&id=971&showAllBusses=on,0,,America/New_York,,,0
821534,972,,SOUTHBRIDGE ST + QUINSIGAMOND AVE,,42.2536661736369,-71.8069678385619,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=29&id=972&showAllBusses=on,0,,America/New_York,,,0
821535,973,,SOUTHBRIDGE ST + DMV,,42.25948,-71.80353,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=25&id=973&showAllBusses=on,0,,America/New_York,,,0
821536,6090,,AUBURN MALL,,42.20242,-71.83616,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=29&id=6090&showAllBusses=on,0,,America/New_York,,,0
821537,6210,,SOUTHBRIDGE ST + AUBURN ST,,42.20683,-71.83291,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=29&id=6210&showAllBusses=on,0,,America/New_York,,,0
821538,6215,,SOUTHBRIDGE ST + HAMPTON ST,,42.21178,-71.82876,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=29&id=6215&showAllBusses=on,0,,America/New_York,,,0
821539,6220,,SOUTHBRIDGE ST + SWORD ST,,42.22311,-71.82341,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=29&id=6220&showAllBusses=on,0,,America/New_York,,,0
821540,6225,,SOUTHBRIDGE ST + ELMWOOD ST,,42.22847,-71.82066,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=29&id=6225&showAllBusses=on,0,,America/New_York,,,0
821541,1908,,SOUTHBRIDGE ST + ENTERING WORCESTER,,42.23033,-71.8196,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=29&id=1908&showAllBusses=on,0,,America/New_York,,,0
821542,1228,,SOUTHBRIDGE ST + HOPE AVE,,42.23099,-71.81925,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=29&id=1228&showAllBusses=on,0,,America/New_York,,,0
821543,1219,,SOUTHBRIDGE ST + DMV,,42.25952,-71.80368,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=25&id=1219&showAllBusses=on,0,,America/New_York,,,0
821544,950,,SOUTHBRIDGE ST + MADISON ST,,42.25813,-71.80391,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=25&id=950&showAllBusses=on,0,,America/New_York,,,0
821545,951,,SOUTHBRIDGE ST + LAFAYETTE ST,,42.25306,-71.80755,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=29&id=951&showAllBusses=on,0,,America/New_York,,,0
821546,114,,CANTERBURY ST + HAMMOND ST,,42.25129,-71.8105,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=25&id=114&showAllBusses=on,0,,America/New_York,,,0
821547,115,,CANTERBURY ST + HAMMOND ST,,42.24998,-71.81255,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=25&id=115&showAllBusses=on,0,,America/New_York,,,0
821548,116,,CANTERBURY ST + GARDNER ST,,42.24909,-71.81397,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=25&id=116&showAllBusses=on,0,,America/New_York,,,0
821549,117,,CANTERBURY ST + GRAND ST,,42.24756,-71.8164,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=25&id=117&showAllBusses=on,0,,America/New_York,,,0
821550,118,,CANTERBURY ST + WALPOLE ST,,42.24573,-71.81925,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=25&id=118&showAllBusses=on,0,,America/New_York,,,0
821551,119,,CANTERBURY ST + SOUTH CRYSTAL ST,,42.24445,-71.82136,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=25&id=119&showAllBusses=on,0,,America/New_York,,,0
821552,120,,CANTERBURY ST + CAMBRIDGE ST,,42.24391,-71.82222,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=25&id=120&showAllBusses=on,0,,America/New_York,,,0
821553,1262,,CAMBRIDGE ST + CAMBRIDGE ST,,42.2435453650947,-71.8218275333357,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=25&id=1262&showAllBusses=on,0,,America/New_York,,,0
821554,108,,CAMBRIDGE ST + CEMETERY,,42.2435328075711,-71.8191969922095,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=25&id=108&showAllBusses=on,0,,America/New_York,,,0
821555,107,,CAMBRIDGE ST + CAMP ST,,42.2435283833516,-71.8165376394541,,http://bustracker.therta.com/bustime/eta/eta.jsp?route=25&id=107&showAllBusses=on,0,,America/New_York,,,0
